Date,Close/Last,Volume,Open,High,Low
11/09/2021,0.170388,N/A,0.175532,0.173243,0.167463
11/08/2021,0.174251,N/A,0.157387,0.176541,0.171381
11/07/2021,0.157701,N/A,0.15983,0.158348,0.15147
11/06/2021,0.160661,N/A,0.158805,0.161996,0.157723
11/05/2021,0.158603,N/A,0.145909,0.162489,0.156103
11/04/2021,0.145996,N/A,0.137836,0.154528,0.145563
11/03/2021,0.137711,N/A,0.139202,0.138568,0.135474
11/02/2021,0.139728,N/A,0.134287,0.140646,0.13814
11/01/2021,0.133974,N/A,0.12875,0.136849,0.133397
10/31/2021,0.12892,N/A,0.130394,0.134099,0.128894
10/30/2021,0.130521,N/A,0.13505,0.131809,0.129022
10/29/2021,0.134982,N/A,0.133374,0.138609,0.134438
10/28/2021,0.132814,N/A,0.126178,0.134092,0.129475
10/27/2021,0.126357,N/A,0.141107,0.127369,0.123347
10/26/2021,0.141314,N/A,0.141076,0.141611,0.139203
10/25/2021,0.140987,N/A,0.133663,0.145711,0.140906
10/24/2021,0.133954,N/A,0.138032,0.134048,0.131349
10/23/2021,0.139042,N/A,0.132305,0.139342,0.13594
10/22/2021,0.132078,N/A,0.136908,0.132316,0.128751
10/21/2021,0.135781,N/A,0.123999,0.135876,0.12922
10/20/2021,0.123809,N/A,0.115862,0.126303,0.122169
10/19/2021,0.116303,N/A,0.119232,0.117106,0.115509
10/18/2021,0.118878,N/A,0.120796,0.119349,0.117511
10/17/2021,0.120388,N/A,0.119398,0.123757,0.119923
10/16/2021,0.119768,N/A,0.118754,0.120345,0.117667
10/15/2021,0.118895,N/A,0.118106,0.120821,0.118676
10/14/2021,0.118336,N/A,0.117711,0.119468,0.115167
10/13/2021,0.11766,N/A,0.10835,0.119226,0.115412
10/12/2021,0.108252,N/A,0.104703,0.108779,0.105869
10/11/2021,0.105087,N/A,0.112875,0.109206,0.104497
10/10/2021,0.112417,N/A,0.116025,0.112642,0.108774
10/09/2021,0.116038,N/A,0.111825,0.119202,0.114411
10/08/2021,0.112598,N/A,0.112656,0.11274,0.110031
10/07/2021,0.11254,N/A,0.110002,0.112972,0.111039
10/06/2021,0.110686,N/A,0.112713,0.112525,0.109228
10/05/2021,0.112206,N/A,0.11077,0.114224,0.111441
10/04/2021,0.110419,N/A,0.105885,0.111184,0.108549
10/03/2021,0.105875,N/A,0.110965,0.110813,0.105875
10/02/2021,0.110307,N/A,0.106686,0.112939,0.108701
10/01/2021,0.107163,N/A,0.097978,0.109634,0.10716
09/30/2021,0.097382,N/A,0.087921,0.09827,0.095205
09/29/2021,0.087783,N/A,0.084853,0.087899,0.084302
09/28/2021,0.084779,N/A,0.087603,0.084865,0.08161
09/27/2021,0.092407,N/A,0.087285,0.094235,0.090118
09/26/2021,0.092447,N/A,0.088234,0.094235,0.090118
09/25/2021,0.088213,N/A,0.092295,0.090372,0.08707
09/24/2021,0.092222,N/A,0.099145,0.093992,0.091039
09/23/2021,0.099485,N/A,0.102129,0.103138,0.099464
09/22/2021,0.101685,N/A,0.089525,0.102037,0.097912
09/21/2021,0.090175,N/A,0.094126,0.090622,0.084897
09/20/2021,0.094158,N/A,0.100394,0.094886,0.087101
09/19/2021,0.100208,N/A,0.111614,0.108366,0.099232
09/18/2021,0.112005,N/A,0.113423,0.113134,0.111287
09/17/2021,0.112302,N/A,0.117041,0.112351,0.110238
09/16/2021,0.11623,N/A,0.118538,0.117293,0.115353
09/15/2021,0.118417,N/A,0.115961,0.122241,0.117202
09/14/2021,0.116029,N/A,0.11319,0.117896,0.115883
09/13/2021,0.11347,N/A,0.113482,0.11399,0.111757
09/12/2021,0.115074,N/A,0.114838,0.122085,0.114386
09/11/2021,0.114733,N/A,0.112581,0.116052,0.112923
09/10/2021,0.112255,N/A,0.125039,0.115394,0.111301
09/09/2021,0.124606,N/A,0.118701,0.126888,0.121581
09/08/2021,0.118317,N/A,0.12169,0.121609,0.117328
09/07/2021,0.121799,N/A,0.151613,0.126202,0.119638
09/06/2021,0.152141,N/A,0.15165,0.15294,0.148643
09/05/2021,0.146989,N/A,0.150142,0.148207,0.143846
09/04/2021,0.145189,N/A,0.145874,0.148207,0.143846
09/03/2021,0.145844,N/A,0.143991,0.146174,0.142613
09/02/2021,0.142998,N/A,0.138253,0.143858,0.139089
09/01/2021,0.138177,N/A,0.122369,0.139491,0.134477
08/31/2021,0.121842,N/A,0.118869,0.122925,0.119227
08/30/2021,0.118961,N/A,0.119997,0.119098,0.116397
