Date,Close/Last,Volume,Open,High,Low
11/09/2021,0.40845,N/A,0.38065,0.42382,0.40299
11/08/2021,0.37929,N/A,0.36846,0.38249,0.37348
11/07/2021,0.3689,N/A,0.36066,0.37275,0.36269
11/06/2021,0.35987,N/A,0.36179,0.36174,0.35669
11/05/2021,0.36074,N/A,0.37094,0.36273,0.35836
11/04/2021,0.37073,N/A,0.38418,0.37209,0.36605
11/03/2021,0.38504,N/A,0.37776,0.39005,0.38226
11/02/2021,0.37611,N/A,0.3662,0.38262,0.37607
11/01/2021,0.366,N/A,0.36006,0.36851,0.36296
10/31/2021,0.36247,N/A,0.37049,0.37572,0.36198
10/30/2021,0.37183,N/A,0.36059,0.37481,0.35714
10/29/2021,0.3601,N/A,0.34963,0.36389,0.35703
10/28/2021,0.34892,N/A,0.3328,0.35108,0.34083
10/27/2021,0.33286,N/A,0.37306,0.33304,0.3256
10/26/2021,0.37372,N/A,0.38555,0.37541,0.37098
10/25/2021,0.38492,N/A,0.37499,0.3877,0.38376
10/24/2021,0.37614,N/A,0.38226,0.37737,0.3711
10/23/2021,0.38215,N/A,0.3744,0.38251,0.37742
10/22/2021,0.37325,N/A,0.37969,0.37346,0.36942
10/21/2021,0.37992,N/A,0.39211,0.38048,0.37266
10/20/2021,0.39035,N/A,0.36913,0.39705,0.38659
10/19/2021,0.36962,N/A,0.38285,0.37428,0.36822
10/18/2021,0.38288,N/A,0.39413,0.38364,0.37512
10/17/2021,0.38902,N/A,0.39647,0.39448,0.38022
10/16/2021,0.39776,N/A,0.37364,0.40289,0.39078
10/15/2021,0.3693,N/A,0.36848,0.3752,0.36152
10/14/2021,0.37235,N/A,0.37475,0.37251,0.35866
10/13/2021,0.37158,N/A,0.34506,0.3811,0.3665
10/12/2021,0.34486,N/A,0.3357,0.34514,0.33046
10/11/2021,0.33307,N/A,0.34232,0.34461,0.33166
10/10/2021,0.34082,N/A,0.3504,0.34094,0.32607
10/09/2021,0.34925,N/A,0.3396,0.35389,0.34336
10/08/2021,0.34333,N/A,0.33641,0.34351,0.33337
10/07/2021,0.33717,N/A,0.35978,0.34756,0.33485
10/06/2021,0.3572,N/A,0.31876,0.36974,0.34375
10/05/2021,0.31896,N/A,0.31598,0.32151,0.31571
10/04/2021,0.31568,N/A,0.30264,0.31592,0.30876
10/03/2021,0.30353,N/A,0.31813,0.31528,0.3034
10/02/2021,0.31474,N/A,0.29374,0.32215,0.31194
10/01/2021,0.29378,N/A,0.27673,0.30109,0.29366
09/30/2021,0.27629,N/A,0.279,0.28228,0.27622
09/29/2021,0.27814,N/A,0.26463,0.27972,0.26864
09/28/2021,0.26449,N/A,0.2683,0.26497,0.25505
09/27/2021,0.27836,N/A,0.26859,0.28316,0.27301
09/26/2021,0.27871,N/A,0.27263,0.28316,0.27301
09/25/2021,0.2728,N/A,0.28233,0.27709,0.26914
09/24/2021,0.28223,N/A,0.29693,0.28488,0.2778
09/23/2021,0.29636,N/A,0.29508,0.30545,0.2963
09/22/2021,0.29421,N/A,0.27232,0.29547,0.28864
09/21/2021,0.27168,N/A,0.28012,0.27573,0.26073
09/20/2021,0.28,N/A,0.2944,0.28417,0.26868
09/19/2021,0.29668,N/A,0.32163,0.3145,0.29576
09/18/2021,0.32276,N/A,0.3233,0.32446,0.31798
09/17/2021,0.32017,N/A,0.33026,0.32071,0.31512
09/16/2021,0.32909,N/A,0.3348,0.33109,0.32624
09/15/2021,0.33442,N/A,0.3312,0.34203,0.3323
09/14/2021,0.33073,N/A,0.32051,0.33488,0.32734
09/13/2021,0.32094,N/A,0.3195,0.32276,0.31626
09/12/2021,0.3218,N/A,0.32345,0.33633,0.32077
09/11/2021,0.32325,N/A,0.31764,0.32756,0.31722
09/10/2021,0.31697,N/A,0.34503,0.32345,0.31585
09/09/2021,0.34441,N/A,0.33035,0.35956,0.33033
09/08/2021,0.32937,N/A,0.33006,0.33647,0.3251
09/07/2021,0.33222,N/A,0.41222,0.34269,0.32752
09/06/2021,0.41264,N/A,0.39022,0.42431,0.41111
09/05/2021,0.37903,N/A,0.3744,0.37992,0.36837
09/04/2021,0.37085,N/A,0.37734,0.37798,0.36837
09/03/2021,0.37644,N/A,0.36011,0.37797,0.36548
09/02/2021,0.35996,N/A,0.35785,0.36076,0.35193
09/01/2021,0.35774,N/A,0.34084,0.36001,0.35183
08/31/2021,0.34006,N/A,0.33319,0.34237,0.33593
08/30/2021,0.33316,N/A,0.34151,0.33388,0.3271
08/29/2021,0.34058,N/A,0.34292,0.34588,0.33941
08/28/2021,0.34354,N/A,0.3493,0.35332,0.3424
08/27/2021,0.34995,N/A,0.33399,0.35975,0.34962
08/26/2021,0.33898,N/A,0.3431,0.36308,0.3364
08/25/2021,0.34859,N/A,0.35285,0.36308,0.34756
08/24/2021,0.35314,N/A,0.37438,0.35969,0.3503
08/23/2021,0.37388,N/A,0.38071,0.38035,0.37016
08/22/2021,0.3793,N/A,0.37014,0.38019,0.37014
08/21/2021,0.36994,N/A,0.37978,0.37551,0.36843
08/20/2021,0.38049,N/A,0.3616,0.385,0.37332
08/19/2021,0.36159,N/A,0.33344,0.37135,0.36079
08/18/2021,0.33487,N/A,0.34197,0.34729,0.3331
08/17/2021,0.34034,N/A,0.37768,0.34537,0.32639
08/16/2021,0.37798,N/A,0.39698,0.38064,0.35783
08/15/2021,0.40066,N/A,0.39013,0.40284,0.38729
08/14/2021,0.39239,N/A,0.35593,0.40313,0.38561
08/13/2021,0.35588,N/A,0.34123,0.36332,0.35313
08/12/2021,0.34233,N/A,0.34522,0.34438,0.32412
08/11/2021,0.34768,N/A,0.32187,0.35285,0.33629
08/10/2021,0.3201,N/A,0.29906,0.32018,0.30962
08/09/2021,0.2985,N/A,0.2862,0.30229,0.29534
08/08/2021,0.28609,N/A,0.30517,0.28873,0.27993
08/07/2021,0.30465,N/A,0.29172,0.31324,0.29868
08/06/2021,0.29116,N/A,0.27573,0.29199,0.28206
08/05/2021,0.27546,N/A,0.27578,0.28226,0.27546
08/04/2021,0.27583,N/A,0.26734,0.28138,0.27338
08/03/2021,0.26829,N/A,0.27248,0.27466,0.26757
08/02/2021,0.27131,N/A,0.27637,0.27868,0.27082
08/01/2021,0.27651,N/A,0.29971,0.27802,0.26908
07/31/2021,0.30034,N/A,0.28158,0.30067,0.28367
07/30/2021,0.28225,N/A,0.27933,0.28594,0.2772
07/29/2021,0.27981,N/A,0.26511,0.28503,0.2701
07/28/2021,0.26552,N/A,0.2606,0.27067,0.262
07/27/2021,0.26117,N/A,0.25177,0.26811,0.25892
07/26/2021,0.25521,N/A,0.2756,0.26278,0.25144
07/25/2021,0.27642,N/A,0.26224,0.28026,0.26087
07/24/2021,0.26016,N/A,0.26723,0.26096,0.25614
07/23/2021,0.26905,N/A,0.26835,0.26998,0.26373
07/22/2021,0.26712,N/A,0.23247,0.27756,0.26344
07/21/2021,0.23052,N/A,0.21034,0.23118,0.22381
07/20/2021,0.21028,N/A,0.20049,0.21366,0.20694
07/19/2021,0.20046,N/A,0.22714,0.21436,0.20039
07/18/2021,0.22735,N/A,0.23809,0.23103,0.22451
07/17/2021,0.23807,N/A,0.23116,0.24031,0.23251
07/16/2021,0.23131,N/A,0.24889,0.23815,0.22809
07/15/2021,0.24896,N/A,0.23629,0.25286,0.24055
07/14/2021,0.23585,N/A,0.22769,0.2433,0.23549
07/13/2021,0.22164,N/A,0.23733,0.23342,0.2194
07/12/2021,0.23843,N/A,0.2488,0.2408,0.23671
07/11/2021,0.24993,N/A,0.24416,0.25137,0.24516
07/10/2021,0.24256,N/A,0.24463,0.24632,0.24226
07/09/2021,0.24462,N/A,0.23698,0.25263,0.24364
07/08/2021,0.23918,N/A,0.25144,0.24371,0.233
07/07/2021,0.25054,N/A,0.26128,0.25748,0.24841
07/06/2021,0.26088,N/A,0.25654,0.26203,0.25575
07/05/2021,0.25611,N/A,0.26113,0.25888,0.25289
07/04/2021,0.26128,N/A,0.26487,0.26811,0.26075
07/03/2021,0.26489,N/A,0.25905,0.26985,0.2593
07/02/2021,0.26013,N/A,0.26129,0.26492,0.2593
07/01/2021,0.26265,N/A,0.27055,0.27334,0.26259
06/30/2021,0.27123,N/A,0.27275,0.28382,0.27045
06/29/2021,0.2738,N/A,0.26493,0.28577,0.27362
06/28/2021,0.26467,N/A,0.2575,0.27175,0.26255
06/27/2021,0.25727,N/A,0.25533,0.26133,0.25623
06/26/2021,0.25579,N/A,0.24533,0.25657,0.24786
06/25/2021,0.24581,N/A,0.26948,0.24804,0.23787
06/24/2021,0.26986,N/A,0.2506,0.27409,0.263
06/23/2021,0.24888,N/A,0.25696,0.25929,0.24334
06/22/2021,0.25604,N/A,0.25666,0.25917,0.22522
06/21/2021,0.25653,N/A,0.28695,0.25856,0.2267
06/20/2021,0.28805,N/A,0.29001,0.3022,0.28753
06/19/2021,0.29055,N/A,0.29107,0.29081,0.28444
06/18/2021,0.2904,N/A,0.31394,0.29958,0.29027
06/17/2021,0.31437,N/A,0.32585,0.31743,0.31014
06/16/2021,0.32616,N/A,0.3307,0.32631,0.31641
06/15/2021,0.33137,N/A,0.34361,0.33369,0.32522
06/14/2021,0.3446,N/A,0.33756,0.34683,0.33828
06/13/2021,0.3359,N/A,0.31471,0.34941,0.33496
06/12/2021,0.31564,N/A,0.3058,0.32911,0.31402
06/11/2021,0.30178,N/A,0.33423,0.31817,0.30041
06/10/2021,0.3335,N/A,0.35976,0.34012,0.32654
06/09/2021,0.36019,N/A,0.33013,0.36678,0.35756
